,Iq_RMS,Id_RMS,Is_RMS,Iq_Pk,Id_Pk,Is_Pk,currentAngle,psiM_RMS,psiD_RMS,psiQ_RMS,psiM_Pk,psiD_Pk,psiQ_Pk,Lq,Ld,Torque(Nm),TopSpeed
195,70.0,-160.0,174.6,98.99494936611666,-226.27416997969522,246.9216879903424,-66.4,0.04309699560410447,0.025233927552159578,0.026579325041654108,0.0609483556808582,0.035686162576204196,0.03758884195263007,0.00037970464345220154,0.00011164417532465555,-63.372570211648075,10637.890720367432
196,70.0,-170.0,183.8,98.99494936611666,-240.41630560342617,259.9324527641749,-67.6,0.04309699539981474,0.024146441866264523,0.026626737056353968,0.0609483553919489,0.0341482255703248,0.037655892666838046,0.0003803819579479138,0.00011147384431500128,-64.94624046370647,10846.529769897461
197,70.0,-180.0,193.1,98.99494936611666,-254.55844122715712,273.0846388942447,-68.7,0.04309699524715845,0.023062960540363504,0.026673347891305526,0.06094835517606031,0.0326159515846576,0.03772181034178007,0.00038104782701865037,0.0001113001928155275,-66.49886936418986,11056.76212310791
198,70.0,-190.0,202.5,98.99494936611666,-268.70057685088807,286.3782463805518,-69.8,0.043096995425994385,0.021983349511412703,0.02671970656967557,0.060948355428972506,0.0310891510254278,0.03778737141346468,0.00038171009385250823,0.00011112445218200884,-68.03090810411007,11267.887687683105
199,70.0,-200.0,211.9,98.99494936611666,-282.842712474619,299.6718538668589,-70.7,0.043096995925107046,0.020907656479040367,0.026766402665054128,0.0609483561348244,0.0295678913500966,0.03785340966485891,0.00038237718092934474,0.0001109466972303334,-69.54246819660406,11479.043292999268
200,70.0,-210.0,221.4,98.99494936611666,-296.98484809834997,313.1068827094033,-71.6,0.043096995510079984,0.019835764373197316,0.026813470319936118,0.0609483555478875,0.0280520069966127,0.037919973380742114,0.0003830495759990874,0.0001107677673184889,-71.03218154151807,11689.431858062744
201,70.0,-220.0,230.9,98.99494936611666,-311.1269837220809,326.5419115519477,-72.3,0.04309699564259936,0.018767450226311478,0.026860357365794296,0.0609483557352982,0.026541182641211705,0.03798628167689436,0.0003837193909399186,0.00011058884280130857,-72.4995666246882,11898.359394073486
202,70.0,-230.0,240.4,98.99494936611666,-325.2691193458119,339.9769403944921,-73.1,0.04309699561156664,0.017702476079310143,0.026906335865049584,0.0609483556914113,0.025035081758945702,0.03805130509411875,0.0003843762266435656,0.00011041095448807169,-73.94412481627214,12105.13334274292
203,70.0,-240.0,250.0,98.99494936611666,-339.4112549695428,353.5533905932738,-73.7,0.043096995389112186,0.01664071644622082,0.02695114292716428,0.0609483553768132,0.0235335268858505,0.03811467184905144,0.0003850163275309183,0.0001102344955953807,-75.36697762397345,12308.842086791992
204,70.0,-250.0,259.6,98.99494936611666,-353.5533905932738,367.1298407920555,-74.4,0.043096995507525285,0.015582078136955673,0.026994961376321968,0.06094835554427461,0.022036386231240004,0.0381766404941324,0.0003856423053760281,0.00011005966948227844,-76.77127234813454,12508.344650268555
205,70.0,-260.0,269.3,98.99494936611666,-367.6955262170047,380.84771234707455,-74.9,0.043096995847134945,0.014526332597134362,0.02703802147815734,0.0609483560245552,0.0205433365704098,0.03823753667414515,0.00038625744968796215,0.00010988716634615609,-78.15876445760925,12702.418041229248
206,70.0,-270.0,278.9,98.99494936611666,-381.8376618407357,394.4241625458562,-75.5,0.04309699578847061,0.013473301877806963,0.027080633099257186,0.060948355941591294,0.019054126245541498,0.038297798606619256,0.0003868661871322456,0.00010971738485430978,-79.5295306134397,12889.710807800293
207,70.0,-280.0,288.6,98.99494936611666,-395.9797974644666,408.14203410087526,-76.0,0.0430969954798045,0.012422933023567246,0.02712306799062481,0.0609483555050715,0.0175686803663814,0.03835781060550918,0.0003874723998660688,0.00010955022305799019,-80.88322987101921,13068.783473968506
208,70.0,-290.0,298.3,98.99494936611666,-410.1219330881976,421.8599056558943,-76.4,0.04309699608522395,0.011375189449076908,0.027165384781674243,0.0609483563612639,0.0160869471934479,0.0384176555853274,0.0003880769254524893,0.00010938554012464496,-82.21996352409506,13238.225936889648
209,70.0,-300.0,308.1,98.99494936611666,-424.26406871192853,435.71919856715067,-76.9,0.043096996247288584,0.010330032161351184,0.02720769984943894,0.0609483565904579,0.0146088715823331,0.03847749812805297,0.00038868142642055646,0.00010922321361979132,-83.54061575899,13396.585464477539
210,80.0,-10.0,80.6,113.13708498984761,-14.142135623730951,113.98561312727146,-7.1,0.043074805731937255,0.04194013217273004,0.028494837438820947,0.060916974462692,0.059312303726395,0.04029778556359721,0.00035618546798526184,0.0001134673559207218,-42.68853397576656,7689.225196838379
211,80.0,-20.0,82.5,113.13708498984761,-28.284271247461902,116.67261889578035,-14.0,0.04307480671680455,0.04080672535294794,0.02856458763772167,0.06091697585550469,0.057709424430173,0.04039642724086084,0.0003570573454715209,0.00011340406819283083,-44.788921471688866,7827.146625518799
212,80.0,-30.0,85.4,113.13708498984761,-42.42640687119285,120.77383822666233,-20.6,0.04307480588777538,0.03967543465114959,0.028630746262543944,0.0609169746830804,0.056109537776703196,0.04048998966535245,0.0003578843282817993,0.00011331237455419312,-46.87169218163736,7968.5333251953125
213,80.0,-40.0,89.4,113.13708498984761,-56.568542494923804,126.43069247615472,-26.6,0.04307480649311352,0.03854654408774576,0.02869360956379882,0.06091697553915781,0.054513045431502496,0.04057889179856264,0.00035867011954748525,0.00011320656013419413,-48.93515476832354,8113.360977172852
214,80.0,-50.0,94.3,113.13708498984761,-70.71067811865476,133.36033893178288,-32.0,0.04307480728395376,0.03742051028143505,0.028753735323629626,0.0609169766575748,0.0529205931509273,0.04066392246356335,0.00035942169154537024,0.0001130859400503742,-50.978801269237806,8261.5327835083
215,80.0,-60.0,100.0,113.13708498984761,-84.8528137423857,141.4213562373095,-36.9,0.043074806815757864,0.03629768685988121,0.028811462351111896,0.06091697599544581,0.05133268104001569,0.040745560808744266,0.0003601432793888987,0.0001129519992646109,-53.00207040062787,8412.95919418335
216,80.0,-70.0,106.3,113.13708498984761,-98.99494936611666,150.33090168026,-41.2,0.04307480656757024,0.035178225775879514,0.02886671399522237,0.06091697564445551,0.04974952399247161,0.040823698433188706,0.0003608339249402796,0.00011280829702415325,-55.004123843345496,8567.600727081299
217,80.0,-80.0,113.1,113.13708498984761,-113.13708498984761,159.94755390439704,-45.0,0.043074807137941304,0.034062257950834465,0.028920015430542744,0.060916976451081996,0.048171307159120894,0.04089907804591274,0.0003615001928817842,0.00011265686483883546,-56.985061261295606,8725.3267288208
218,80.0,-90.0,120.4,113.13708498984761,-127.27922061357856,170.27131290972068,-48.4,0.04307480716317929,0.032949859216945036,0.028972036634822673,0.0609169764867739,0.0465981377828878,0.04097264713853639,0.0003621504579352835,0.00011249942162482503,-58.94498971209416,8885.957717895508
219,80.0,-100.0,128.1,113.13708498984761,-141.4213562373095,181.16075733999347,-51.3,0.04307480733195776,0.03184107543104409,0.029023181878695202,0.0609169767254627,0.045030080715127305,0.0410449774360718,0.0003627897734836901,0.00011233731900913667,-60.8839843395137,9049.309825897217
220,80.0,-110.0,136.0,113.13708498984761,-155.56349186104046,192.33304448274095,-54.0,0.0430748066279481,0.030735855969960216,0.029073482208471103,0.0609169757298427,0.0434670643638638,0.04111611284463272,0.0003634185276058888,0.0001121722787089808,-62.801630750034754,9215.22741317749
221,80.0,-120.0,144.2,113.13708498984761,-169.7056274847714,203.92959569420032,-56.3,0.04307480706221236,0.029634109577876513,0.029122651672023117,0.0609169763439851,0.0419089596738834,0.04118564896684259,0.00036403314590028896,0.0001120058123694654,-64.696571332853,9383.57744216919
222,80.0,-130.0,152.6,113.13708498984761,-183.84776310850236,215.80898961813432,-58.4,0.043074807202661235,0.02853592002860731,0.029170254137053656,0.0609169765426098,0.0403558851192505,0.04125296901849117,0.0003646281767131707,0.00011183759364656868,-66.56766231502395,9554.197692871094
223,80.0,-140.0,161.2,113.13708498984761,-197.9898987322333,227.97122625454293,-60.3,0.04307480758499804,0.027441518427092058,0.02921605140121009,0.0609169770833157,0.038808167531704796,0.041317736130580776,0.00036520064251512616,0.00011166635112789989,-68.41387610718137,9726.84268951416
224,80.0,-150.0,170.0,113.13708498984761,-212.13203435596427,240.41630560342617,-61.9,0.04307480789125051,0.026350786935731462,0.02926001743883057,0.0609169775164221,0.037265640263715205,0.04137991349726747,0.0003657502179853821,0.00011149347303679365,-70.2345076211186,9901.251602172852
225,80.0,-160.0,178.9,113.13708498984761,-226.27416997969522,253.00280630854672,-63.4,0.043074807796678945,0.02526330073261303,0.02930222328764202,0.060916977382677706,0.0357277025263715,0.04143960158106809,0.0003662777910955251,0.00011132191915041195,-72.02930033772451,10077.15482711792
226,80.0,-170.0,187.9,113.13708498984761,-240.41630560342617,265.73072836990457,-64.8,0.0430748081661906,0.024178677098191312,0.02934280222748615,0.060916977905246104,0.034193813072501904,0.041496988868142376,0.0003667850278435768,0.00011115371216470172,-73.79813887521709,10254.214668273926
227,80.0,-180.0,197.0,113.13708498984761,-254.55844122715712,278.60007178749976,-66.0,0.043074808328281824,0.023096865686123843,0.02938222891978952,0.0609169781344777,0.0326639007016261,0.04155274663111731,0.00036727786149736905,0.00011098857023421101,-75.54153892863933,10431.90565109253
228,80.0,-190.0,206.2,113.13708498984761,-268.70057685088807,291.6108365613322,-67.2,0.04307480812198872,0.02201835880460893,0.02942119603594791,0.0609169778427352,0.031138661642674998,0.04160785445527508,0.0003677649504493488,0.00011082341745989362,-77.2604621591932,10609.480953216553
229,80.0,-200.0,215.4,113.13708498984761,-282.842712474619,304.6216013351647,-68.2,0.04307480827479358,0.020943608856367295,0.029459729980232142,0.06091697805883391,0.0296187356897119,0.04166234968189357,0.0003682466247529017,0.00011065599709213144,-78.95495586768105,10786.270427703857
230,80.0,-210.0,224.7,113.13708498984761,-296.98484809834997,317.7737874652345,-69.1,0.04307480767601003,0.019872920836060407,0.02949792033154078,0.06091697721202609,0.028104554170323495,0.04171635899466604,0.0003687240041442597,0.00011048517542833154,-80.62552818113852,10961.554145812988
231,80.0,-220.0,234.1,113.13708498984761,-311.1269837220809,331.0673949515416,-70.0,0.043074808613893144,0.01880631781644946,0.02953603990431147,0.060916978538393105,0.026596149714321598,0.041770268211470216,0.00036920049880389335,0.00011031132180656219,-82.27139744408801,11134.551429748535
232,80.0,-230.0,243.5,113.13708498984761,-325.2691193458119,344.36100243784864,-70.8,0.04307480836280284,0.017743435417047787,0.029574046035341736,0.0609169781832978,0.025093007009880097,0.04182401699742655,0.0003696755754417721,0.00011013640411197849,-83.89111117926299,11304.568099975586
233,80.0,-240.0,253.0,113.13708498984761,-339.4112549695428,357.7960312803931,-71.6,0.043074808246926714,0.01668377732212963,0.029611743985244632,0.06091697801942421,0.0235944241605684,0.04187732994945288,0.0003701467998155579,0.00010996262885332118,-85.48443781917102,11470.925045013428
234,80.0,-250.0,262.5,113.13708498984761,-353.5533905932738,371.2310601229375,-72.3,0.04307480789821326,0.01562692119618725,0.029648961692912118,0.06091697752626891,0.022099803893783597,0.04192996373639668,0.0003706120211614015,0.00010979154680810405,-87.05239199732245,11632.881164550781
235,80.0,-260.0,272.0,113.13708498984761,-367.6955262170047,384.6660889654819,-72.9,0.04307480777846762,0.014572780617680196,0.02968574812607624,0.06091697735692301,0.020609023991011104,0.041981987609088715,0.00037107185157595325,0.00010962318138764395,-88.59907174760087,11789.53275680542
236,80.0,-270.0,281.6,113.13708498984761,-381.8376618407357,398.24253916426363,-73.5,0.043074807853800585,0.013521352744074625,0.029722296544515497,0.0609169774634599,0.019122080432301,0.0420336748781288,0.0003715287068064437,0.00010945724114713319,-90.1281820590098,11939.877605438232
237,80.0,-280.0,291.2,113.13708498984761,-395.9797974644666,411.8189893630453,-74.1,0.04307480771192597,0.012472483543922679,0.029758572906011804,0.060916977262818896,0.0176387553842907,0.04208497740055042,0.00037198216132514766,0.00010929401488572605,-91.64055395154229,12082.98168182373
238,80.0,-290.0,300.8,113.13708498984761,-410.1219330881976,425.39543956182706,-74.6,0.0430748076950402,0.011426082666603492,0.029794636694845524,0.06091697723893881,0.0161589210719068,0.04213597929982963,0.0003724329586855691,0.00010913353458081625,-93.13506504840346,12217.857265472412
239,80.0,-300.0,310.5,113.13708498984761,-424.26406871192853,439.11331111684603,-75.1,0.04307480808829013,0.010382158891825822,0.02983052132278099,0.0609169777950782,0.014682589911532502,0.04218672782733668,0.00037288151653476286,0.00010897549732154766,-94.61066242570175,12343.51396560669
240,90.0,-10.0,90.6,127.27922061357856,-14.142135623730951,128.1277487510024,-6.3,0.04304540874831023,0.04191833318750317,0.031244105344824056,0.0608754008497538,0.05928147530584119,0.04418583752286389,0.00034715672605360065,0.00011270755608070587,-48.01129012469074,7457.2869300842285
241,90.0,-20.0,92.2,127.27922061357856,-28.284271247461902,130.39049045079938,-12.5,0.043045407824524505,0.04079069251357568,0.03130707735723842,0.0608753995433235,0.0576867505712894,0.04427489339687021,0.0003478564150804269,0.00011273576554744131,-50.33366620118101,7582.211494445801
242,90.0,-30.0,94.9,127.27922061357856,-42.42640687119285,134.20886706920675,-18.4,0.04304540721767959,0.0396638580189948,0.03136519391127092,0.0608753986851152,0.05609316594650329,0.04435708261578136,0.00034850215456967693,0.00011271830662282628,-52.64142214992489,7710.146617889404
243,90.0,-40.0,98.5,127.27922061357856,-56.568542494923804,139.30003589374988,-24.0,0.043045407731388784,0.03853903667363584,0.031419360500649904,0.0608753994116097,0.0545024283446499,0.04443368574110861,0.00034910400556277673,0.00011265927644382361,-54.930576460886925,7840.891265869141
244,90.0,-50.0,103.0,127.27922061357856,-70.71067811865476,145.6639969244288,-29.1,0.04304540899242866,0.03741670725362016,0.031470084899644424,0.0608754011949894,0.05291521485741339,0.044505420874109886,0.00034966760999604907,0.00011257403477617,-57.19913669785838,7974.337577819824
245,90.0,-60.0,108.2,127.27922061357856,-84.8528137423857,153.0179074487689,-33.7,0.043045408467265685,0.03629707106734247,0.031517936091794194,0.0608754004522968,0.0513318101778558,0.04457309267902381,0.00035019928990882436,0.00011247228999872023,-59.4461750648572,8110.3790283203125
246,90.0,-70.0,114.0,127.27922061357856,-98.99494936611666,161.22034611053286,-37.9,0.043045408961592375,0.03518040864109622,0.03156352708295287,0.06087540115138031,0.0497526110300659,0.044637568077042444,0.00035070585647725407,0.00011235714743565937,-61.67171649777071,8248.864936828613
247,90.0,-80.0,120.4,127.27922061357856,-113.13708498984761,170.27131290972068,-41.6,0.04304540965939766,0.034066896700331466,0.03160725664893235,0.06087540213822601,0.048177867341572,0.04469941102232732,0.0003511917405436929,0.00011223141198832745,-63.875443719457394,8389.650917053223
248,90.0,-90.0,127.3,127.27922061357856,-127.27922061357856,180.02938649009502,-45.0,0.04304540866623267,0.03295661536937669,0.03164916276857711,0.0608754007336786,0.04660769242528611,0.04475867522507537,0.00035165736409530123,0.00011209770329839971,-66.05625506330419,8532.621192932129
249,90.0,-100.0,134.5,127.27922061357856,-141.4213562373095,190.21172413918129,-48.0,0.043045408891172386,0.031849747440921665,0.031689262997044734,0.06087540105179141,0.0450423447891092,0.04481538551202854,0.0003521029221893859,0.00011195661450250721,-68.2129980909874,8677.62565612793
250,90.0,-110.0,142.1,127.27922061357856,-155.56349186104046,200.95974721321681,-50.7,0.04304540923501048,0.03074661386519725,0.03172787539996484,0.060875401538051904,0.0434822783252106,0.04486999169591397,0.00035253194888849827,0.00011180723063466575,-70.34500723435929,8824.425983428955
251,90.0,-120.0,150.0,127.27922061357856,-169.7056274847714,212.13203435596427,-53.1,0.04304540869701692,0.029647392895951804,0.031765366395999604,0.06087540077721411,0.041927745122458795,0.04492301197097321,0.0003529485155111067,0.00011165013167554261,-72.45076959233886,8972.759246826172
252,90.0,-130.0,158.1,127.27922061357856,-183.84776310850236,223.58716421118635,-55.3,0.04304540912215715,0.028551923185693658,0.03180221402074887,0.060875401378453195,0.0403785170010428,0.044975122381634855,0.0003533579335638763,0.00011148835335741147,-74.52916283709123,9122.35221862793
253,90.0,-140.0,166.4,127.27922061357856,-197.9898987322333,235.32513677888304,-57.3,0.04304540854257765,0.027459808630236553,0.03183847579793167,0.060875400558804,0.0388340337850503,0.04502640427872252,0.00035376084219924085,0.00011132571365957926,-76.57926208581708,9272.990703582764
254,90.0,-150.0,174.9,127.27922061357856,-212.13203435596427,247.34595205905435,-59.0,0.043045409472146585,0.026370886086330186,0.03187435366063183,0.060875401873413,0.0372940647550841,0.04507714323874204,0.0003541594851181314,0.000111163489238776,-78.60095714167998,9424.367904663086
255,90.0,-160.0,183.6,127.27922061357856,-226.27416997969522,259.6496100517003,-60.6,0.04304541024820187,0.02528521398416692,0.03191015205063789,0.0608754029709209,0.0357586925439147,0.045127769807399735,0.0003545572450070875,0.00011100122665021843,-80.5946329193793,9576.08289718628
256,90.0,-170.0,192.4,127.27922061357856,-240.41630560342617,272.0946894005835,-62.1,0.04304540876094036,0.02420278466789732,0.031945495273851605,0.0608754008676155,0.034227906324536,0.045177752673006555,0.00035494994748724,0.00011083896525319436,-82.56031193537412,9727.827072143555
257,90.0,-180.0,201.2,127.27922061357856,-254.55844122715712,284.5397687494667,-63.4,0.04304540875627982,0.02312363435559868,0.03197955604899889,0.060875400861024505,0.0327017573170441,0.04522592188316478,0.000355328400544432,0.00011067652444822855,-84.49769062959433,9879.351329803467
258,90.0,-190.0,210.2,127.27922061357856,-268.70057685088807,297.2676908108246,-64.7,0.043045409604586485,0.022047622412476583,0.03201189538618056,0.0608754020607113,0.031180046633805403,0.04527165661240526,0.00035568772651311734,0.00011051466943215738,-86.40634684729054,10030.342483520508
259,90.0,-200.0,219.3,127.27922061357856,-282.842712474619,310.1370342284198,-65.8,0.043045409883199076,0.020974937064488462,0.03204312887445814,0.060875402454729,0.029663040466521698,0.04531582743512764,0.00035603476527175707,0.00011035236409355307,-88.2869977436831,10180.183506011963
260,90.0,-210.0,228.5,127.27922061357856,-296.98484809834997,323.1477990022522,-66.8,0.043045409992382586,0.019905802922282712,0.032074004030398735,0.060875402609137805,0.0281510564626182,0.045359491499399204,0.0003563778225599859,0.00011018860509571367,-90.1398474415646,10328.159713745117
261,90.0,-220.0,237.7,127.27922061357856,-311.1269837220809,336.1585637760847,-67.8,0.043045410149357956,0.018840179195427995,0.03210475744317077,0.060875402831134504,0.0266440369357137,0.04540298339283067,0.00035671952714634196,0.000110023777063318,-91.96480492687265,10473.653030395508
262,90.0,-230.0,247.0,127.27922061357856,-325.2691193458119,349.3107499061545,-68.6,0.04304541009439794,0.017778198728780992,0.032135815592173295,0.0608754027534093,0.0251421697568062,0.04544690624837225,0.00035706461769081433,0.00010985744072007369,-93.7629073112082,10615.928745269775
263,90.0,-240.0,256.3,127.27922061357856,-339.4112549695428,362.4629360362243,-69.4,0.043045408954769215,0.016719750948807857,0.03216730863616752,0.0608754011417309,0.023645298551304497,0.0454914441383093,0.00035741454040186135,0.00010969024169150566,-95.53404052049004,10754.317092895508
264,90.0,-250.0,265.7,127.27922061357856,-353.5533905932738,375.7565435225314,-70.2,0.04304540952722158,0.015664432111269964,0.03219899636467155,0.0608754019513008,0.0221528523386306,0.045536257353720494,0.00035776662627412856,0.00010952390966380644,-97.27799875091813,10888.256931304932
265,90.0,-260.0,275.1,127.27922061357856,-367.6955262170047,389.0501510088385,-70.9,0.04304540963347887,0.014611819210739686,0.0322305573157519,0.0608754021015713,0.020664232898771798,0.04558089127877971,0.00035811730350835454,0.00010935996316438148,-98.99490155547774,11017.196941375732
266,90.0,-270.0,284.6,127.27922061357856,-381.8376618407357,402.4851798513829,-71.6,0.04304540951049469,0.013561740037890388,0.03226189554901888,0.0608754019276454,0.0191791966909628,0.04562521023328669,0.00035846550610020973,0.00010919877582446037,-100.68612300107365,11140.479850769043
267,90.0,-280.0,294.1,127.27922061357856,-395.9797974644666,415.9202086939273,-72.2,0.04304540959038779,0.012514263366661655,0.03229310597930638,0.060875402040631306,0.0176978409762417,0.045669348447086776,0.00035881228865896004,0.00010903980794187903,-102.35570982815152,11257.356071472168
268,90.0,-290.0,303.6,127.27922061357856,-410.1219330881976,429.3552375364717,-72.8,0.04304540903604159,0.011469447199511658,0.03232418005655127,0.0608754012566674,0.0162202477824715,0.04571329382856473,0.00035915755618390316,0.00010888262702251702,-104.00590405073308,11367.110538482666
269,90.0,-300.0,313.2,127.27922061357856,-424.26406871192853,442.9316877352534,-73.3,0.043045409582076234,0.010427215138471608,0.032354893694733496,0.06087540202887699,0.014746309066608598,0.045756729472231854,0.0003594988188303725,0.00010872731481201542,-105.63606732248991,11469.127368927002
270,100.0,-10.0,100.5,141.4213562373095,-14.142135623730951,142.12846301849606,-5.7,0.0430081462528259,0.041890667128759364,0.03389558688201088,0.060822703723272004,0.0592423495903483,0.047935598673135356,0.0003389558688201088,0.00011174791240665392,-53.318262501184385,7235.1738929748535
271,100.0,-20.0,102.0,141.4213562373095,-28.284271247461902,144.2497833620557,-11.3,0.04300814737875952,0.04077082080562137,0.033952972455046554,0.06082270531558259,0.0576586477323929,0.04801675412880696,0.00033952972455046556,0.00011186632865690764,-55.85152105245579,7348.244476318359
272,100.0,-30.0,104.4,141.4213562373095,-42.42640687119285,147.64389591175114,-16.7,0.04300814703491711,0.03965030055950826,0.034004473165301356,0.06082270482931599,0.0560739928034261,0.04808958713172115,0.0003400447316530136,0.00011192821584696163,-58.37445715657529,7463.966846466064
273,100.0,-40.0,107.7,141.4213562373095,-56.568542494923804,152.31080066758236,-21.8,0.043008146331287314,0.03853047952237412,0.03405134692978005,0.060822703834233195,0.0544903267052803,0.0481558766451664,0.00034051346929780046,0.0001119416702228298,-60.88279533319118,7582.099151611328
274,100.0,-50.0,111.8,141.4213562373095,-70.71067811865476,158.10907627331204,-26.6,0.04300814672643471,0.03741223262678086,0.0340940844849967,0.060822704393055996,0.0529088867794507,0.04821631667537646,0.000340940844849967,0.00011191828199307697,-63.372376516892324,7702.4919509887695
275,100.0,-60.0,116.6,141.4213562373095,-84.8528137423857,164.89730137270288,-31.0,0.04300814678355678,0.03629611329686725,0.034133275482941976,0.06082270447383881,0.0513304556858601,0.0482717411161936,0.00034133275482941974,0.00011186722477815879,-65.84011223747424,7824.996280670166
276,100.0,-70.0,122.1,141.4213562373095,-98.99494936611666,172.6754759657549,-35.0,0.043008147650096265,0.03518264513433985,0.034169518062415215,0.0608227056993107,0.0497557739091432,0.04832299586362004,0.0003416951806241521,0.0001117928930822345,-68.28384826204602,7949.437427520752
277,100.0,-80.0,128.1,141.4213562373095,-113.13708498984761,181.16075733999347,-38.7,0.04300814753809805,0.03407227290201308,0.0342031285369005,0.060822705540921305,0.0481854704389042,0.04837052825247493,0.00034203128536900503,0.00011169843295106207,-70.70229194099652,8075.653648376465
278,100.0,-90.0,134.5,141.4213562373095,-127.27922061357856,190.21172413918129,-42.0,0.04300814710342664,0.03296522542831232,0.03423446284510018,0.0608227049262031,0.046619868887405706,0.04841484165609849,0.00034234462845100176,0.00011158801861238136,-73.09517617063281,8203.478336334229
279,100.0,-100.0,141.4,141.4213562373095,-141.4213562373095,199.96979771955566,-45.0,0.04300814710221211,0.03186148857624979,0.034263972060861854,0.0608227049244855,0.04505894926192789,0.04845657398924365,0.00034263972060861856,0.00011146658525962319,-75.46208302591089,8332.735252380371
280,100.0,-110.0,148.7,141.4213562373095,-155.56349186104046,210.29355672487924,-47.7,0.04300814754940179,0.030760839908089414,0.03429208921012456,0.06082270555690721,0.043502396988007605,0.04849633764306623,0.0003429208921012456,0.00011133916037556706,-77.80145402495893,8463.24634552002
281,100.0,-120.0,156.2,141.4213562373095,-169.7056274847714,220.90015844267745,-50.2,0.043008146889044384,0.029663102217299366,0.03431917964703498,0.06082270462302081,0.041949961457764195,0.04853464930635556,0.0003431917964703498,0.00011120870559787514,-80.11192259530786,8594.806671142578
282,100.0,-130.0,164.0,141.4213562373095,-183.84776310850236,231.9310242291876,-52.4,0.04300814705387408,0.02856837188255771,0.03434588216403519,0.060822704856125204,0.0404017789712313,0.048572412368046755,0.0003434588216403519,0.00011107519362551057,-82.39289023117593,8727.104187011719
283,100.0,-140.0,172.0,141.4213562373095,-197.9898987322333,243.24473272817235,-54.5,0.0430081469971142,0.027476833605888606,0.03437269608752359,0.06082270477585461,0.0388581107365165,0.04861033298230448,0.00034372696087523586,0.00011093795279446851,-84.64370767061921,8859.794235229492
284,100.0,-150.0,180.3,141.4213562373095,-212.13203435596427,254.98270529586907,-56.3,0.043008147505978145,0.02638880961906195,0.03439966256157023,0.0608227054954969,0.037319412458159,0.04864846933563063,0.0003439966256157023,0.00011079558591277465,-86.86438142217293,8992.548274993896
285,100.0,-160.0,188.7,141.4213562373095,-226.27416997969522,266.86209921980304,-58.0,0.04300814815612677,0.02530450303620233,0.03442639812287555,0.0608227064149459,0.035785971382908496,0.04868627912902626,0.00034426398122875545,0.00011064778199952774,-89.05498650871304,9125.096225738525
286,100.0,-170.0,197.2,141.4213562373095,-240.41630560342617,278.88291449997433,-59.5,0.04300814686772398,0.024223850416286278,0.03445274948852232,0.0608227045928692,0.0342576977916092,0.04872354558771098,0.00034452749488522315,0.0001104958614790453,-91.21508160986524,9257.144165039062
287,100.0,-180.0,205.9,141.4213562373095,-254.55844122715712,291.1865724926203,-60.9,0.04300814802659703,0.02314670859452073,0.034478968759416154,0.06082270623176319,0.0327343892186691,0.04876062523620458,0.00034478968759416153,0.00011034133017820167,-93.34465674616555,9388.309669494629
288,100.0,-190.0,214.7,141.4213562373095,-268.70057685088807,303.6316518415035,-62.2,0.043008147740585916,0.02207283531838145,0.0345050925815652,0.06082270582728239,0.0312157030672829,0.04879756989978878,0.000345050925815652,0.00011018585485370772,-95.44346222529569,9518.229389190674
289,100.0,-200.0,223.6,141.4213562373095,-282.842712474619,316.2181525466241,-63.4,0.04300814795048365,0.021002009733210543,0.03453066934131167,0.06082270612412261,0.0297013270017981,0.0488337409003038,0.0003453066934131167,0.00011003069108636552,-97.51091595122406,9646.607780456543
290,100.0,-210.0,232.6,141.4213562373095,-296.98484809834997,328.9460746079819,-64.5,0.043008148592043105,0.01993417645532921,0.0345554723126912,0.06082270703142469,0.028191182697865,0.04886881759881588,0.00034555472312691217,0.00010987605779387569,-99.54748326771781,9773.06900024414
291,100.0,-220.0,241.7,141.4213562373095,-311.1269837220809,341.81541802557706,-65.6,0.04300814852090739,0.018869624263679798,0.03458010207116753,0.0608227069308236,0.0266856785505804,0.04890364933729108,0.00034580102071167534,0.00010972056480557996,-101.55499665421655,9896.996402740479
292,100.0,-230.0,250.8,141.4213562373095,-325.2691193458119,354.6847614431723,-66.5,0.043008147750690624,0.017808431410392216,0.0346049928116456,0.06082270584157261,0.0251849252251677,0.04893885016005267,0.000346049928116456,0.00010956398408825394,-103.53416995157833,10017.796611785889
293,100.0,-240.0,260.0,141.4213562373095,-339.4112549695428,367.6955262170047,-67.4,0.043008147773348375,0.016750563514460023,0.034630384138162336,0.060822705873615504,0.0236888740995413,0.04897475891837928,0.0003463038413816235,0.00010940660107870146,-105.48552035016615,10134.904193878174
294,100.0,-250.0,269.3,141.4213562373095,-353.5533905932738,380.84771234707455,-68.2,0.043008147472699654,0.015695990380994524,0.034656465495900624,0.060822705448434,0.022197482471680102,0.04901164352821787,0.00034656465495900624,0.00010924862836682051,-107.4087768060963,10247.743701934814
295,100.0,-260.0,278.6,141.4213562373095,-367.6955262170047,393.9998984771443,-69.0,0.04300814730881061,0.014644608569764775,0.03468307264714677,0.0608227052166599,0.0207106040550066,0.04904927172236629,0.0003468307264714677,0.00010909053361171477,-109.303026583457,10355.82218170166
296,100.0,-270.0,287.9,141.4213562373095,-381.8376618407357,407.1520846072141,-69.7,0.043008147179751745,0.013596124885167062,0.03470961636457443,0.0608227050341431,0.0192278242083216,0.049086810207548286,0.0003470961636457446,0.00010893341590586919,-111.16723549978329,10458.778285980225
